model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
finkel,25,10,8,80,32,160,40,42819,1.8022502896303845,-0.17788469735578077,1.6162391568673908,0.3638958301187744,9,bkf.SampleLog,1.728701961,,2.614508261832544,bkf.MhSampled,true
finkel,25,10,9,80,32,160,40,43664,2.0802330438259373,-0.06016665477612909,1.8920214053064601,0.24837829329560648,9,bkf.SampleLog,1.728140352,,3.0224812092549036,bkf.MhSampled,true
finkel,25,10,10,80,32,160,40,40817,2.2161597252873353,0.3478495720660373,1.507741158309679,0.36056899491161903,9,bkf.SampleLog,1.699624008,,3.329511160373028,bkf.MhSampled,true
finkel,25,10,2,80,32,160,10,5883,0.6584257848589291,0.1792366180808661,0.46134382922580375,0.017845337552259324,3,bkf.SampleLog,1.47203968,,2.312731252618137,bkf.MhSampled,true
finkel,25,10,3,80,32,160,10,5319,1.2635781602219203,-0.0651420706288865,1.1728487254222613,0.15587150542854544,3,bkf.SampleLog,1.491874883,,3.0327498471129433,bkf.MhSampled,true
finkel,25,10,4,80,32,160,10,5132,1.898709496739943,-0.1928679314004349,1.7869742402575022,0.30460318788287566,3,bkf.SampleLog,1.398727059,,3.49829447565165,bkf.MhSampled,true
finkel,25,10,5,80,32,160,10,5019,1.0203866516560505,-0.17819157472643957,0.8588151551907546,0.3397630711917355,3,bkf.SampleLog,1.445163579,,2.8020125097674375,bkf.MhSampled,true
finkel,25,10,6,80,32,160,10,5353,1.1671679571612434,-0.22022815950250688,1.0182166215616104,0.36917949510214,3,bkf.SampleLog,1.653601136,,2.838960583140632,bkf.MhSampled,true
finkel,25,10,7,80,32,160,10,4599,2.720009094849974,-0.21902794041452592,2.5525980641968937,0.3864389710676061,3,bkf.SampleLog,1.466118931,,2.3609625124992726,bkf.MhSampled,true
finkel,25,10,8,80,32,160,10,5182,1.750021446296458,-0.20707789486408376,1.6164322247346032,0.34066711642593883,3,bkf.SampleLog,1.420047011,,2.605183097982675,bkf.MhSampled,true
finkel,25,10,9,80,32,160,10,5162,2.328763123953001,-0.08330808553167132,2.1201436217327565,0.29192758775191613,3,bkf.SampleLog,1.447923452,,2.9410279813524793,bkf.MhSampled,true
finkel,25,10,10,80,32,160,10,4839,0.9330133443447646,-0.04894302069824549,0.7813751150784765,0.2005812499645336,3,bkf.SampleLog,1.477848621,,2.870007364008208,bkf.MhSampled,true
finkel,25,10,2,80,32,160,10,5333,0.37882090544073327,-0.05157856098596125,0.25907892299518265,0.17132054343151182,9,bkf.SampleLog,1.497149126,,2.45209599177296,bkf.MhSampled,true
finkel,25,10,3,80,32,160,10,5135,0.9013708091780408,0.06645310045851024,0.745924691058333,0.08899301766119737,9,bkf.SampleLog,1.615921728,,3.234123252699842,bkf.MhSampled,true
finkel,25,10,4,80,32,160,10,5514,1.7454392715910445,-0.07651479505874514,1.6230238568510975,0.198930209798692,9,bkf.SampleLog,1.477149421,,3.339723303265552,bkf.MhSampled,true
finkel,25,10,5,80,32,160,10,5757,1.7274887305708422,-0.09749934392635676,1.6301471404557684,0.19484093404143069,9,bkf.SampleLog,2.240992424,,2.8531274975365095,bkf.MhSampled,true
finkel,25,10,6,80,32,160,10,5755,1.3108620878166697,-0.12682642711665193,1.1912915778395607,0.24639693709376098,9,bkf.SampleLog,1.708194692,,2.8466588524382725,bkf.MhSampled,true
finkel,25,10,7,80,32,160,10,5365,2.120460501329838,0.1253571858821387,1.9710336237340118,0.02406969171368762,9,bkf.SampleLog,1.62631735,,1.9459005160781182,bkf.MhSampled,true
finkel,25,10,8,80,32,160,10,6037,1.5004771781127795,-0.059697218464679375,1.354844943880572,0.20532945269688674,9,bkf.SampleLog,1.471564027,,2.3444068633097928,bkf.MhSampled,true
finkel,25,10,9,80,32,160,10,5941,2.363607525402669,-0.071306747065456,2.2697799702128245,0.16513430225530035,9,bkf.SampleLog,1.524953159,,2.6932272360727656,bkf.MhSampled,true
finkel,25,10,10,80,32,160,10,5634,2.1084786811955873,0.22583974421104458,1.8059997418059908,0.07663919517855225,9,bkf.SampleLog,1.482803432,,3.0683063835034448,bkf.MhSampled,true
finkel,25,10,2,80,32,160,5,1725,0.4225312102203559,-0.03698993405714748,0.3512639191203416,0.10825722515716178,3,bkf.SampleLog,1.382109103,,2.4092909503926583,bkf.MhSampled,true
finkel,25,10,3,80,32,160,5,1715,1.3513971624508874,0.10791424779861064,1.1703544655777536,0.07312844907452318,3,bkf.SampleLog,1.393247783,,3.0693201157813688,bkf.MhSampled,true
finkel,25,10,4,80,32,160,5,1726,2.2596034718829228,0.02763009784417972,2.086541486466434,0.14543188757230924,3,bkf.SampleLog,1.519081707,,3.32398697227505,bkf.MhSampled,true
finkel,25,10,5,80,32,160,5,1591,1.770544299752681,-0.08394520166998096,1.6470457808050298,0.2074437206176323,3,bkf.SampleLog,1.381308002,,2.568614515125222,bkf.MhSampled,true
finkel,25,10,6,80,32,160,5,1656,1.605778662338221,-0.053590189044586206,1.4865747413424395,0.1727941100403676,3,bkf.SampleLog,1.395554634,,2.544215560582352,bkf.MhSampled,true
finkel,25,10,7,80,32,160,5,1513,2.0107464753434057,-0.13873899387604238,1.8929145122748514,0.25657095694459675,3,bkf.SampleLog,1.4150232,,2.0647395772442523,bkf.MhSampled,true
finkel,25,10,8,80,32,160,5,1643,1.4208518153332461,-0.07924765903279932,1.3134843664084097,0.1866151079576356,3,bkf.SampleLog,1.645554649,,2.3437979743922406,bkf.MhSampled,true
finkel,25,10,9,80,32,160,5,1608,1.8183988630811787,0.1331269129579534,1.6425333707382206,0.04273857938500455,3,bkf.SampleLog,1.925363272,,2.57353647425703,bkf.MhSampled,true
finkel,25,10,10,80,32,160,5,1634,1.389635429728334,0.17258162795461765,1.1848390177404982,0.03221478403321859,3,bkf.SampleLog,1.402907576,,2.6416570621546707,bkf.MhSampled,true
finkel,25,10,2,80,32,160,5,1584,0.3319616230068852,0.22190345763769215,0.18715382977281417,-0.07709566440362114,9,bkf.SampleLog,1.315532974,,2.325612515997195,bkf.MhSampled,true
finkel,25,10,3,80,32,160,5,1822,1.0079605214551215,0.061616564538638036,0.9167208667164436,0.029623090200039767,9,bkf.SampleLog,1.315438725,,3.059176712379586,bkf.MhSampled,true
finkel,25,10,4,80,32,160,5,1722,1.6701899434721745,0.0825522745072245,1.552867216820286,0.03477045214466383,9,bkf.SampleLog,1.385145697,,3.322122103441224,bkf.MhSampled,true
finkel,25,10,5,80,32,160,5,1675,1.2327235875290492,0.056945448851067504,1.1044072230911988,0.07137091558678299,9,bkf.SampleLog,1.304749423,,2.5445473347104675,bkf.MhSampled,true
finkel,25,10,6,80,32,160,5,1719,1.6797733192839743,-0.09960045566735173,1.5457381418807974,0.23363563307052865,9,bkf.SampleLog,1.312092895,,2.7017510678266445,bkf.MhSampled,true
finkel,25,10,7,80,32,160,5,1495,1.5045728693700764,0.24609615566590576,1.2661959744398619,-0.007719260735691326,9,bkf.SampleLog,1.333189766,,1.9224816182285287,bkf.MhSampled,true
finkel,25,10,8,80,32,160,5,1538,1.7449036524833934,-0.0820897931810349,1.6200291416822301,0.20696430398219834,9,bkf.SampleLog,1.476041854,,2.2998500647910682,bkf.MhSampled,true
finkel,25,10,9,80,32,160,5,1589,2.7798105742010675,0.005286938846136596,2.622636588479307,0.15188704687562435,9,bkf.SampleLog,1.270607629,,2.7080990727228604,bkf.MhSampled,true
finkel,25,10,10,80,32,160,5,1531,1.6013097187008503,-0.0004872236816604869,1.3498872893880491,0.25190965299446155,9,bkf.SampleLog,1.317261968,,3.081871088228673,bkf.MhSampled,true
finkel,25,10,2,80,32,160,40,43919,0.18968116388888076,-0.00912825139861051,0.12456704686435513,0.07424236842313613,3,bkf.SampleUniform,1.541633201,,2.2416829645599687,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,40,43940,0.7564746892787418,-0.06473804051108473,0.6426815154044383,0.17853121438538813,3,bkf.SampleUniform,1.562083115,,2.9839179608668376,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,40,45415,1.1920665702726276,-0.03782219923442165,1.0372911463947299,0.19259762311231937,3,bkf.SampleUniform,1.461164151,,3.259459283808316,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,40,45450,0.9200462404104535,-0.12864375532517944,0.8065198389141001,0.2421701568215327,3,bkf.SampleUniform,1.523783512,,2.5131105285114534,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,40,45407,0.7375905156381477,-0.09674710993075364,0.6523535417510471,0.18198408381785408,3,bkf.SampleUniform,1.531425823,,2.340417948442332,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,40,42135,1.1807264846787344,-0.049328893023649845,1.0160089670570662,0.214046410645318,3,bkf.SampleUniform,1.499502109,,2.2151006411266723,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,40,45289,1.3129045758275912,-0.17378247512617187,1.1878828546669318,0.2988041962868313,3,bkf.SampleUniform,1.586496985,,2.4576282322880494,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,40,42249,1.7565218544852117,-0.11450768981256629,1.5502249989129482,0.32080454538482994,3,bkf.SampleUniform,1.647972221,,3.148569511377844,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,40,42598,2.5174743302148475,0.2979650321052408,1.9776404084077708,0.24186888970183656,3,bkf.SampleUniform,1.511462128,,3.182880371385815,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,40,45563,0.288665623967819,-0.0013693047497365385,0.167064903214976,0.12297002550257949,9,bkf.SampleUniform,1.753895718,,2.2882888620244013,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,40,48271,0.6721033423679796,0.012875403821986153,0.5315847939809814,0.12764314456501222,9,bkf.SampleUniform,1.704252244,,2.888715343786749,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,40,44350,1.2531885931810034,-0.09853491095005681,1.0119933516666637,0.33973015246439653,9,bkf.SampleUniform,1.713868889,,3.40306463094148,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,40,47341,1.0138470265365718,-0.05675343502917932,0.841756510138649,0.22884395142710207,9,bkf.SampleUniform,1.786975875,,2.9152338402620064,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,40,46950,0.9239522428573961,-0.039790189040627144,0.7704114515788081,0.193330980319215,9,bkf.SampleUniform,1.704463839,,2.8742653677977064,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,40,45328,1.1043302191182396,-0.1784022699545994,0.9434483168948926,0.33928417217794654,9,bkf.SampleUniform,1.682331745,,2.453586889776233,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,40,47068,0.806529395068395,-0.15049761958169117,0.6531632720480547,0.3038637426020314,9,bkf.SampleUniform,1.71534581,,2.839350295153367,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,40,46578,0.7913815944318954,-0.19511747427352522,0.6443357768693809,0.3421632918360398,9,bkf.SampleUniform,1.983465312,,3.2815252867669154,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,40,43794,3.9102531006714134,2.6208972746319454,1.1955071212410853,0.09384870479838235,9,bkf.SampleUniform,1.763831179,,3.333824702759717,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,10,6216,0.20680252822815812,0.1813307433714631,0.08493699120334583,-0.05946520634665081,3,bkf.SampleUniform,1.341277877,,2.0371392177877743,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,10,6244,0.6571624794058639,0.16424658810089954,0.44035461552300853,0.05256127578195586,3,bkf.SampleUniform,1.347709351,,2.7542728464040644,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,10,6812,1.0218885280503422,-0.08122079572252872,0.9148449570309537,0.1882643667419172,3,bkf.SampleUniform,1.313982271,,2.855166494183789,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,10,6310,0.7948926148870363,-0.07585258644725953,0.6927594854321787,0.17798571590211726,3,bkf.SampleUniform,1.307240733,,2.5597943842075264,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,10,6161,0.67283923636334,-0.14877529572887924,0.5760212859340301,0.24559324615818906,3,bkf.SampleUniform,1.372375365,,2.457209084290704,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,10,6735,1.015737274434637,0.051157896460143404,0.9215620862221533,0.04301729175234005,3,bkf.SampleUniform,1.292619737,,2.003353601394837,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,10,6552,0.6003281025784197,0.05245070519352904,0.5166138762988084,0.031263521086082345,3,bkf.SampleUniform,1.304243126,,2.3113120617153533,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,10,6231,1.4070072196909469,0.6429355904860719,0.9041265385893381,-0.14005490938446308,3,bkf.SampleUniform,1.283319768,,2.8667030989747015,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,10,6233,1.5921581652280485,0.3045920548161461,1.3762083927710813,-0.08864228235917876,3,bkf.SampleUniform,1.47576914,,3.1661091012962617,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,10,5966,0.31829297519254546,-0.05091599336904551,0.22957239833863496,0.13963657022295603,9,bkf.SampleUniform,1.44966817,,2.304763522526991,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,10,7003,0.595459162439461,-0.05077765806031012,0.4887437090321252,0.15749311146764583,9,bkf.SampleUniform,1.411481319,,2.7802688276963985,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,10,6662,1.070717480918984,0.03625383982574168,0.9648752619614327,0.06958837913180982,9,bkf.SampleUniform,1.422198965,,3.036572125525964,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,10,6417,0.7669706586840069,-0.09759111703530995,0.6670424291169184,0.19751934660239842,9,bkf.SampleUniform,1.399346766,,2.6728813445432533,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,10,6288,0.6485650096031955,-0.07573614402574627,0.5268060005213566,0.19749515310758517,9,bkf.SampleUniform,1.419645979,,2.303108871702811,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,10,6934,0.8417838656266863,-0.16709601539621002,0.7365083018630756,0.27237157915982085,9,bkf.SampleUniform,1.379476075,,2.150641179151736,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,10,6966,1.3501284452443476,-0.04868119071655566,1.2261510229607746,0.17265861300012866,9,bkf.SampleUniform,1.373465676,,2.340563698040677,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,10,6367,1.4335723272228376,0.0662851133878542,1.278413096720762,0.08887411711422147,9,bkf.SampleUniform,1.429769418,,2.575392981203797,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,10,6524,0.9286212442856837,-0.05865065710143655,0.7845345446949561,0.2027373566921642,9,bkf.SampleUniform,1.620253859,,2.866899447515988,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,5,2100,0.2677421023930463,0.021377584873624234,0.15993400315795092,0.08643051436147109,3,bkf.SampleUniform,1.307884688,,2.182949682643953,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,5,2213,0.8400235827349722,-0.02753962626373721,0.7729008254875427,0.09466238351116686,3,bkf.SampleUniform,1.31903591,,2.7144868642862536,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,5,2204,1.2145036949554786,-0.023182462840637602,1.1240659903660581,0.11362016743005829,3,bkf.SampleUniform,1.295094257,,2.9301604870184788,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,5,2063,1.0305864996573701,0.028185954742303426,0.9348996585973651,0.06750088631770146,3,bkf.SampleUniform,1.313282344,,2.336017922799864,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,5,1984,0.8003487599793915,-0.1132228074014689,0.7061495277610199,0.20742203961984043,3,bkf.SampleUniform,1.313739044,,2.3939437160261074,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,5,2122,1.791362651435768,0.045180512022888974,1.667976573621149,0.07820556579173032,3,bkf.SampleUniform,1.292392388,,2.0429279185623894,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,5,2463,1.3551677602900565,-0.10338607591121238,1.2411435726551607,0.21741026354610826,3,bkf.SampleUniform,1.263534309,,2.328442730333111,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,5,2283,1.1811416412654208,-0.07284624059859163,1.106165012827961,0.14782286903605146,3,bkf.SampleUniform,1.316497755,,2.752360272922769,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,5,2191,1.543080301233073,0.09941208590769401,1.3302614827141683,0.1134067326112108,3,bkf.SampleUniform,1.304934298,,2.7652606524319077,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,5,2231,0.27523060213913725,0.061552847001615174,0.18761844367134087,0.02605931146618122,9,bkf.SampleUniform,1.502183065,,2.1676651202608133,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,5,2262,0.6650539023319046,0.15209428407768014,0.5410151543759983,-0.02805553612177389,9,bkf.SampleUniform,1.508189196,,2.844382292443293,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,5,2383,0.8676757228156976,0.16508454525156938,0.7402460024224167,-0.03765482485828851,9,bkf.SampleUniform,1.357292328,,3.0419460155341276,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,5,2222,0.7352068601092238,-0.022711575836313336,0.6388262552203937,0.11909218072514337,9,bkf.SampleUniform,1.369133305,,2.56317383332102,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,5,2139,0.6756108088504774,-0.07412201689798714,0.6007814312954425,0.14895139445302202,9,bkf.SampleUniform,1.37937951,,2.252950815900889,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,5,2401,0.9598874504426829,-0.023495978349397872,0.8822613880988234,0.10112204069325742,9,bkf.SampleUniform,1.365407473,,1.8685856050558016,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,5,2188,0.9279269321022002,-0.06484824719148066,0.8632670618867042,0.12950811740697674,9,bkf.SampleUniform,1.356015166,,2.0954824032076718,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,5,2176,0.9153460025885247,0.009929619884000374,0.7941810240631157,0.11123535864140863,9,bkf.SampleUniform,1.359378043,,2.6534105274462383,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,5,2131,0.6089714678992557,0.13102717977718573,0.4346662057822163,0.04327808233985367,9,bkf.SampleUniform,1.403600159,,2.6571525560517464,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,40,44124,0.2979463006086557,-0.0032509493550954838,0.1625299386572171,0.13866731130653406,3,bkf.SampleLog,1.478467556,,2.360212674515108,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,40,45580,0.4406861156799382,-0.05237094319949634,0.27289090396156723,0.22016615491786734,3,bkf.SampleLog,1.710434102,,2.644619252952355,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,40,42510,1.3295574820088214,-0.2419609675346241,1.1354571345272002,0.43606131501624534,3,bkf.SampleLog,1.539981233,,3.526090852105174,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,40,42252,1.072571309867374,-0.2360729344261448,0.8641666270585524,0.44447761723496615,3,bkf.SampleLog,1.521839733,,3.0799870659516975,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,40,42411,1.0231419471451981,-0.26641209064874805,0.8154878781162411,0.4740661596777048,3,bkf.SampleLog,1.542374319,,3.0931185642984174,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,40,40204,1.065506942852986,-0.262585205108961,0.8840825827746438,0.44400956518730345,3,bkf.SampleLog,1.659502599,,2.791742856825471,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,40,43213,1.3151354989089097,-0.20892748966722727,1.130117503265755,0.39394548531038176,3,bkf.SampleLog,1.524676007,,3.124797188151099,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,40,43510,1.0996760768055733,0.07841840274019493,0.8113689780515705,0.20988869601380797,3,bkf.SampleLog,1.511062461,,3.31943172840215,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,40,40847,3.2477440212515405,0.7144684515950342,2.339239104038253,0.19403646561825322,3,bkf.SampleLog,1.49104636,,3.601420122842402,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,40,42023,0.4115261136405104,0.016581256602872727,0.23602993867759386,0.1589149183600438,9,bkf.SampleLog,1.769080147,,2.560132813019974,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,40,42582,0.7285655069719095,-0.3272457277686092,0.5200255813932105,0.5357856533473081,9,bkf.SampleLog,1.880784701,,3.0897698260899427,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,40,46059,1.0090992268896313,-0.1678881511101542,0.8670671949247322,0.3099201830750534,9,bkf.SampleLog,1.745242929,,3.077433813751969,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,40,45099,0.35133702633982145,-0.16812810682953058,0.2041340233684369,0.31533110980091517,9,bkf.SampleLog,1.683228561,,2.556843137218229,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,40,45173,0.43236450947539,-0.3038468660539965,0.2598153121873302,0.47639606334205636,9,bkf.SampleLog,1.698167334,,2.8732714830306576,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,40,46393,0.7957446960599908,-0.12626385568520943,0.6642916547689652,0.257716896976235,9,bkf.SampleLog,1.760336279,,2.279539098084428,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,40,46014,1.1346152132130047,-0.2552263949324445,0.9779186825541661,0.41192292559128324,9,bkf.SampleLog,1.673720377,,2.7670006082140572,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,40,45241,1.692469027870462,-0.03577753880695217,1.4908922358461978,0.2373543308312162,9,bkf.SampleLog,1.716648693,,3.051678260121824,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,40,44523,1.6380288293265857,0.646183281897597,0.8315484401090862,0.16029710731990243,9,bkf.SampleLog,1.718942695,,3.0432604435767385,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,10,6285,0.36672556606385864,0.0480153903626129,0.22440746571196973,0.09430270998927602,3,bkf.SampleLog,1.313142478,,2.424963545318237,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,10,6385,1.2765540489574785,0.09115317957955915,1.1213956616727463,0.06400520770517318,3,bkf.SampleLog,1.340337861,,3.1069282336349953,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,10,6133,1.7271559104656355,-0.193388774933175,1.594294940518112,0.3262497448806985,3,bkf.SampleLog,1.545354152,,3.479683539215432,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,10,6587,1.569835257392977,-0.19061174104338904,1.4435465132904515,0.3169004851459147,3,bkf.SampleLog,1.396974812,,2.863164945618495,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,10,6326,1.2158989441494268,-0.17904709273082076,1.0470631839608135,0.3478828529194339,3,bkf.SampleLog,1.3163737,,2.848764996849352,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,10,6856,1.332330580932485,-0.1168903984224409,1.1956473395546219,0.2535736398003042,3,bkf.SampleLog,1.342290227,,2.217163594544675,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,10,6237,1.0863650492245132,-0.11123498937351134,0.9715577632402896,0.22604227535773488,3,bkf.SampleLog,1.392354937,,2.304337631919297,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,10,6429,1.3117639759776056,-0.05866463130153726,1.1802985830020518,0.19013002427709086,3,bkf.SampleLog,1.29962808,,2.5555093413564243,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,10,6379,0.9646719796580483,0.23667226247369197,0.6293624106809794,0.0986373065033769,3,bkf.SampleLog,1.317956637,,2.8552136227060867,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,10,6543,0.2536889129605742,0.0509691195156971,0.10903337946756976,0.09368641397730736,9,bkf.SampleLog,1.402903637,,2.2964832412757543,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,10,6627,0.5026749825023125,-0.023733829916610744,0.40894284171228684,0.11746597070663635,9,bkf.SampleLog,1.466548696,,2.8696857337382826,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,10,6769,0.8276688876620146,0.13257617628309115,0.6886649329319364,0.0064277784469871715,9,bkf.SampleLog,1.418914236,,3.123818926455093,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,10,6364,0.5187395156645829,0.08315463072549137,0.3977602864391291,0.03782459849996248,9,bkf.SampleLog,1.585411976,,2.475365577835353,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,10,6207,0.6599039988231008,-0.07800022853072461,0.5136022864495331,0.22430194090429234,9,bkf.SampleLog,1.419888896,,2.5922137231411484,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,10,6570,1.0536106730893071,-0.0784696292448645,0.9103393626997869,0.2217409396343847,9,bkf.SampleLog,1.478512191,,2.278498790485473,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,10,6688,1.601832333630095,-0.051206691472410804,1.439894202963617,0.2131448221388889,9,bkf.SampleLog,1.400142491,,2.733622926360654,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,10,6761,1.4381578249697715,0.044850059667076114,1.282670689952453,0.11063707535024264,9,bkf.SampleLog,1.376515163,,2.912550299502021,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,10,6245,1.2780734136127094,0.304070999724837,0.9501612478847614,0.023841166003110967,9,bkf.SampleLog,1.419602312,,3.1390477076763315,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,5,2240,0.28443502499259055,0.28561306372679884,0.11835672052786181,-0.11953475926207015,3,bkf.SampleLog,1.32583929,,2.2727810833834754,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,5,2225,0.7462326114936971,0.020153008737159,0.6418875790325247,0.08419202372401337,3,bkf.SampleLog,1.266051718,,2.745189248851749,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,5,2235,1.452824006563083,-0.08410161501638125,1.3546282252009536,0.1822973963785105,3,bkf.SampleLog,1.268157043,,2.947525724976588,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,5,1987,0.9377539619158983,-0.05188870206183696,0.8259768883283516,0.16366577564938378,3,bkf.SampleLog,1.454923332,,2.5168876121706902,bkf.MhCompromise,true
finkel,25,10,6,80,32,160,5,2221,0.7025044967680683,-0.01314521620457279,0.6261376360778215,0.08951207689481959,3,bkf.SampleLog,1.336223988,,2.32250180637159,bkf.MhCompromise,true
finkel,25,10,7,80,32,160,5,2345,1.3214252123312407,-0.04418817457181204,1.2081957701882804,0.15741761671477228,3,bkf.SampleLog,1.335285995,,1.911277576636803,bkf.MhCompromise,true
finkel,25,10,8,80,32,160,5,2343,0.9008623403234516,-0.11781286198221019,0.7685878084984112,0.2500873938072505,3,bkf.SampleLog,1.338409301,,2.4248162392459465,bkf.MhCompromise,true
finkel,25,10,9,80,32,160,5,2011,1.4385507922429444,-0.18796569702804372,1.322267793336723,0.30424869593426507,3,bkf.SampleLog,1.291536841,,2.9502970421371404,bkf.MhCompromise,true
finkel,25,10,10,80,32,160,5,2267,0.8521571468854672,0.22026003157978402,0.5912165476772543,0.040680567628428914,3,bkf.SampleLog,1.334425527,,2.6923286378728966,bkf.MhCompromise,true
finkel,25,10,2,80,32,160,5,2261,0.2404023136970826,0.16771569924335702,0.1679692938354478,-0.09528267938172222,9,bkf.SampleLog,1.666391373,,2.193726958415706,bkf.MhCompromise,true
finkel,25,10,3,80,32,160,5,2446,0.6681612751846501,0.19366008565908366,0.5444192065116821,-0.06991801698611576,9,bkf.SampleLog,1.373872706,,2.891535845679493,bkf.MhCompromise,true
finkel,25,10,4,80,32,160,5,2384,1.1054175157558455,0.2955840047726654,0.9913338617228236,-0.18150035073964355,9,bkf.SampleLog,1.38696157,,2.9275493214011066,bkf.MhCompromise,true
finkel,25,10,5,80,32,160,5,2137,0.8385064973047927,0.1812509724097223,0.7534111622079042,-0.09615563731283368,9,bkf.SampleLog,1.355173653,,2.2944734141053043,bkf.MhCompromise,true
