model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType
finkel,25,1,5,500,50000,250000,50,28987,6.346769158766758,1.3534741455580976,5.373830226209408,-0.3805352130007462,2,sampled..uniform,7.951674995,,1.4664686833138036
finkel,25,1,2,500,50000,250000,50,38140,0.5167380157128029,0.04707451973758828,0.3115107021046461,0.15815279387056852,4,sampled..uniform,7.832542381,,1.6664443759332586
finkel,25,1,3,500,50000,250000,50,31769,1.50341139449045,0.6205427751951025,1.0371602824467567,-0.15429166315140944,4,sampled..uniform,8.125989817,,1.4175755620568975
finkel,25,1,4,500,50000,250000,50,29695,2.3881205990545715,1.0239671100562597,1.677803277496511,-0.31364978849819947,4,sampled..uniform,7.909755232,,1.3524438271360748
finkel,25,1,5,500,50000,250000,50,28947,5.9022773120537515,1.3028676983425103,5.025594917428511,-0.4261853037172688,4,sampled..uniform,8.038124487,,1.5116355447520224
ideal,25,2,1,500,50000,250000,0,0,0.03663201567974497,0.025793571495703577,0.009752519351887996,0.0010859248321533968,0,none,,,2.962366501869501
particle,25,2,1,500,50000,250000,0,0,20746154446892742e-21,0.00033628858569528797,6653962829943798e-21,-0.00032219639407833904,0,none,,,3.0069939874132077
franken,25,2,1,500,50000,250000,0,0,0.00012527546479262894,0.0011966980534104665,3600621799447085e-20,-0.0011074288066123086,0,none,,,3.006321383674852
ideal,25,2,2,500,50000,250000,0,0,0.08936499714513269,0.09632520007158207,0.057189425464394004,-0.0641496283908434,0,none,,,1.4317249498805427
particle,25,2,2,500,50000,250000,0,0,3.851904151330448,-0.7187902926071007,3.358965171386083,1.2117292725514646,0,none,47.609534878,,3.9968458128858715
franken,25,2,2,500,50000,250000,0,0,3.8279436106933087,-0.7176258617403803,3.3346452991219833,1.2109241733117067,0,none,9.3102561,,3.9892459416779293
ideal,25,2,3,500,50000,250000,0,0,0.060539523769559955,0.09558720483945529,0.02789052820873351,-0.06293820927862884,0,none,,,2.8373437280914042
particle,25,2,3,500,50000,250000,0,0,7.61075993846509,0.32763439905665476,7.185786282586533,0.09733925682190125,0,none,31.527400779,,5.429432760928011
franken,25,2,3,500,50000,250000,0,0,7.534948848994577,-0.3872695610064097,7.08595500673301,0.8362634032679767,0,none,9.22717487,,4.902657070115229
ideal,25,2,4,500,50000,250000,0,0,0.17021020058181469,0.07744569885925295,0.13319454262146702,-0.040430040898905284,0,none,,,4.784406140050942
particle,25,2,4,500,50000,250000,0,0,25.677599618639995,-0.14272742920121495,25.04622950904162,0.7740975387995948,0,none,55.468298087,,7.587742130862626
franken,25,2,4,500,50000,250000,0,0,10.334929301786799,-0.21734892997219432,9.849721936553447,0.7025562952055455,0,none,9.294533167,,5.595742910858419
ideal,25,2,5,500,50000,250000,0,0,0.1363784766045545,0.058438635793552046,0.10691112955276873,-0.028971288741766278,0,none,,,8.811475251602879
particle,25,2,5,500,50000,250000,0,0,23.78175204557864,0.7730838879326397,23.116662655672123,-0.10799449802612289,0,none,52.064087253,,10.197395827869526
franken,25,2,5,500,50000,250000,0,0,32.21777551775422,-0.12829538103521207,31.69611915744997,0.6499517413394674,0,none,9.159551031,,8.167889858770232
finkel,25,2,2,500,50000,250000,1,550,0.466103289169348,0.8305696507727421,0.06197027764463836,-0.4264366392480325,1,sampled..uniform,3.973488451,,0.968182388535367
finkel,25,2,3,500,50000,250000,1,892,1.368033203776989,1.3876870298927486,0.5712518749115549,-0.5909057010273144,1,sampled..uniform,4.090584015,,1.199290239002029
finkel,25,2,4,500,50000,250000,1,1604,2.965632912686395,2.025626355646191,1.749550927744653,-0.8095443707044493,1,sampled..uniform,3.913867622,,1.12238765686678
finkel,25,2,5,500,50000,250000,1,2145,10.09146245254444,2.23583697581825,8.7196038238459,-0.8639783471197109,1,sampled..uniform,4.029542786,,1.5863721618838287
finkel,25,2,2,500,50000,250000,1,520,0.44233449996045104,0.7850224848709235,0.05846459606943307,-0.4011525809799056,2,sampled..uniform,3.986650343,,0.9807013023906064
finkel,25,2,3,500,50000,250000,1,877,1.5209290275275378,1.626292584162298,0.5480987301413396,-0.6534622867760997,2,sampled..uniform,4.155691463,,1.1436499729129985
finkel,25,2,4,500,50000,250000,1,1478,3.019398390382081,1.808957162249452,1.975579382661629,-0.7651381545289998,2,sampled..uniform,4.233521391,,1.209012577534464
finkel,25,2,5,500,50000,250000,1,2159,9.597458164762513,2.2013474300525218,8.260367090688058,-0.8642563559780696,2,sampled..uniform,4.054019074,,1.4763186383968578
finkel,25,2,2,500,50000,250000,1,488,0.42590970788225496,0.7850848700012232,0.05910607393901691,-0.41828123605798523,4,sampled..uniform,4.174211263,,0.9655181405859895
finkel,25,2,3,500,50000,250000,1,918,1.4585606185875255,1.5164884000100989,0.6030199419059823,-0.6609477233285556,4,sampled..uniform,4.122045906,,1.2100915849890501
finkel,25,2,4,500,50000,250000,1,1549,3.050932946467327,1.9699664400178645,1.8915533582911317,-0.8105868518416683,4,sampled..uniform,3.942991141,,1.1669424889555804
finkel,25,2,5,500,50000,250000,1,2356,10.020429139175475,2.3011341255521023,8.649510733330622,-0.9302157197072494,4,sampled..uniform,3.998788234,,1.5766986509776157
finkel,25,2,2,500,50000,250000,10,14341,0.4189002164960668,0.4544060058789962,0.11293954507049016,-0.14844533445341956,1,sampled..uniform,5.182206483,,1.0450922315031426
finkel,25,2,3,500,50000,250000,10,19223,1.325469924984399,1.0390306371842637,0.6725246726917098,-0.38608538489157435,1,sampled..uniform,4.763260654,,1.2218500459157184
finkel,25,2,4,500,50000,250000,10,21339,3.029086810667823,1.5706071859196706,2.0449072147091756,-0.586427589961023,1,sampled..uniform,4.656289753,,1.2005805844714366
finkel,25,2,5,500,50000,250000,10,22857,9.249505540986341,2.0232364695670033,7.960024177531883,-0.7337551061125455,1,sampled..uniform,4.742395993,,1.7544029878363991
finkel,25,2,2,500,50000,250000,10,13055,0.37945269987957114,0.49557515208988084,0.08279446130652302,-0.19891691351683272,2,sampled..uniform,4.746657494,,1.0271026531898106
finkel,25,2,3,500,50000,250000,10,19623,1.3311860565195663,1.0956908219482449,0.6749163680395389,-0.4394211334682175,2,sampled..uniform,4.757157618,,1.234582945001705
finkel,25,2,4,500,50000,250000,10,21990,3.1104676442424823,1.5011776601331728,2.1351940445532844,-0.5259040604439746,2,sampled..uniform,4.62667722,,1.2487356871851958
finkel,25,2,5,500,50000,250000,10,22746,9.837244215265898,1.910843632718083,8.59658619252699,-0.6701856099791759,2,sampled..uniform,4.710747448,,1.6191551657488388
finkel,25,2,2,500,50000,250000,10,13661,0.3538361303540647,0.33975108176573976,0.09867153629631464,-0.08458648770798968,4,sampled..uniform,4.612752896,,1.074197874728001
finkel,25,2,3,500,50000,250000,10,19495,1.275739705727935,1.0082303076140662,0.6661941031208722,-0.3986847050070035,4,sampled..uniform,4.769507242,,1.2685762726103318
finkel,25,2,4,500,50000,250000,10,21421,2.9927589121014204,1.5326353042000846,1.9979807919009236,-0.5378571839995879,4,sampled..uniform,4.670846739,,1.2449599736519679
finkel,25,2,5,500,50000,250000,10,22577,9.556167566067455,2.057077960682129,8.214595288957703,-0.7155056835723779,4,sampled..uniform,4.631830695,,1.6437137101204555
finkel,25,2,2,500,50000,250000,50,37564,0.379744035136783,0.0779687084435533,0.16881165807576895,0.13296366861746078,1,sampled..uniform,7.899782768,,1.2088416055705495
finkel,25,2,3,500,50000,250000,50,30622,1.32140404615331,0.7001383958241864,0.7986152432758737,-0.17734959294675012,1,sampled..uniform,7.861319628,,1.3576812124934865
finkel,25,2,4,500,50000,250000,50,29039,3.0114818378801003,1.2543987139797874,2.135879707529174,-0.37879658362886137,1,sampled..uniform,7.756534024,,1.3912659287286178
finkel,25,2,5,500,50000,250000,50,27780,9.741808955068116,1.6051069641876712,8.593484011645394,-0.45678202076494795,1,sampled..uniform,7.935360738,,1.590110176035016
finkel,25,2,2,500,50000,250000,50,38062,0.4269165084105179,0.0889394156628073,0.18808432363724858,0.14989276911046204,2,sampled..uniform,8.171136289,,1.2415641451437147
finkel,25,2,3,500,50000,250000,50,31609,1.3971929923281834,0.7245228102430937,0.8210022195148006,-0.14833203742971082,2,sampled..uniform,8.246904587,,1.3601161123456218
finkel,25,2,4,500,50000,250000,50,28973,2.94956003345699,1.1870553898892073,2.085660992537599,-0.3231563489698165,2,sampled..uniform,7.881918639,,1.4301462065887376
finkel,25,2,5,500,50000,250000,50,27470,10.715431684650111,1.562036803146012,9.645411526181507,-0.4920166446774072,2,sampled..uniform,7.779376099,,1.6749925610432492
finkel,25,2,2,500,50000,250000,50,37927,0.406784415238855,0.07969502615288171,0.18072399908736045,0.14636538999861282,4,sampled..uniform,7.963194644,,1.2066662156992791
finkel,25,2,3,500,50000,250000,50,31057,1.2268915120906232,0.7358462590937737,0.6872053506786955,-0.19616009768184592,4,sampled..uniform,8.006293493,,1.3966881529825204
finkel,25,2,4,500,50000,250000,50,28784,2.9300718437661195,1.2688700184766661,2.0568903056029075,-0.3956884803134544,4,sampled..uniform,7.883462556,,1.4011749697765778
finkel,25,2,5,500,50000,250000,50,28021,9.931123861633246,1.5673564979119852,8.916923941434167,-0.5531565777129066,4,sampled..uniform,7.860980624,,1.5902226168778912
ideal,25,1,1,1000,10,10,0,0,0.0401547039110518,0.025088445256913894,0.01341015298972713,0.0016561056644107675,0,none,,,2.062999297342985
particle,25,1,1,1000,10,10,0,0,0.8968495563277267,0.7339082523049449,0.23851966450334072,-0.075578360480559,0,none,,,2.3220383608005024
franken,25,1,1,1000,10,10,0,0,0.42456439074745783,0.6470224454242217,0.13025644708231507,-0.35271450175907887,0,none,,,2.0663070502386436
ideal,25,1,2,1000,10,10,0,0,0.05700149740229344,0.07686292881259263,0.024420808833413587,-0.04428224024371278,0,none,,,1.8416119094735324
particle,25,1,2,1000,10,10,0,0,6.833549534216981,-0.04650907576925872,6.029508601959199,0.8505500080270414,0,none,295413e-9,,4.836744821629909
franken,25,1,2,1000,10,10,0,0,8.929303222958993,0.47294856611232095,7.886578647458567,0.5697760093881055,0,none,279263e-9,,4.4996392781111485
ideal,25,1,3,1000,10,10,0,0,0.07447544517756559,0.13590759099948516,0.03567204371275051,-0.09710418953467008,0,none,,,2.3539381549417997
particle,25,1,3,1000,10,10,0,0,9.97762605296096,3.9241765852746173,6.85274661237348,-0.7992971446871355,0,none,256587e-9,,6.654648749153639
franken,25,1,3,1000,10,10,0,0,9.806960069282786,1.4427441688679798,8.49675388536091,-0.13253798494610347,0,none,308387e-9,,4.999942158473914
finkel,25,1,2,1000,10,10,1,777,0.517935469743108,0.7753053513155155,0.12500317507329062,-0.382373056645698,1,sampled..uniform,17.0278119,,1.1910936001093675
finkel,25,1,3,1000,10,10,1,1237,1.3466410211623374,1.3903394026242315,0.5245401155452319,-0.5682384970071264,1,sampled..uniform,15.326538506,,1.1692142978157465
finkel,25,1,2,1000,10,10,1,804,0.5549096629681354,0.8081577033559852,0.12886471352558715,-0.382112753913437,2,sampled..uniform,16.028772264,,1.2154922598345796
finkel,25,1,3,1000,10,10,1,1311,1.4908583594281772,1.5121459385063278,0.5812511818780703,-0.6025387609562205,2,sampled..uniform,16.168848853,,1.1499262864445285
finkel,25,1,2,1000,10,10,1,762,0.5115863513940329,0.7712956706623715,0.1287907030000938,-0.38850002226843233,4,sampled..uniform,15.851501308,,1.2071345583283686
finkel,25,1,3,1000,10,10,1,1240,1.4029524431991707,1.436573739832251,0.5690608425197343,-0.6026821391528147,4,sampled..uniform,16.366933116,,1.141319751087975
finkel,25,1,2,1000,10,10,10,23348,0.45554463581565696,0.4709644580278498,0.18481685567859477,-0.20023667789078764,1,sampled..uniform,17.897940907,,1.1983858411491186
finkel,25,1,3,1000,10,10,10,27028,1.2876452719826057,1.058728539582198,0.6336224253492169,-0.4047056929488091,1,sampled..uniform,18.461934507,,1.2729971733678762
finkel,25,1,2,1000,10,10,10,21145,0.4886117350186047,0.5324126223395167,0.19079434173431026,-0.23459522905522234,2,sampled..uniform,17.979987739,,1.1657219963086505
finkel,25,1,3,1000,10,10,10,27559,1.257908494831002,0.9815255000224077,0.6419073682971955,-0.36552437348860134,2,sampled..uniform,18.301593089,,1.2869122946237377
finkel,25,1,2,1000,10,10,10,22739,0.4691573291203608,0.45018372147953356,0.1821960564132314,-0.16322244877240416,4,sampled..uniform,17.890445813,,1.2096483593562688
finkel,25,1,3,1000,10,10,10,27742,1.2771404230187906,1.0290503650959626,0.6433754388290317,-0.3952853809062037,4,sampled..uniform,18.074880631,,1.2592032844969554
finkel,25,1,2,1000,10,10,50,66202,0.4906349165473074,0.1312798181800411,0.2508990399788742,0.10845605838839217,1,sampled..uniform,27.555610014,,1.3314483008058249
finkel,25,1,3,1000,10,10,50,53902,1.2523885948044986,0.6989421943285731,0.7104172767683735,-0.15697087629244824,1,sampled..uniform,28.210574436,,1.4158727035051901
finkel,25,1,2,1000,10,10,50,66016,0.49421597811943296,0.1511945424183865,0.26096106960360854,0.08206036609743791,2,sampled..uniform,28.02842315,,1.3209091966988906
finkel,25,1,3,1000,10,10,50,55475,1.219071406028905,0.678913803898692,0.6751263160738693,-0.13496871394365612,2,sampled..uniform,27.988739423,,1.436049067666255
finkel,25,1,2,1000,10,10,50,66330,0.5031800099024877,0.15347829720768294,0.2509534636389072,0.09874824905589749,4,sampled..uniform,27.709043415,,1.3324538768962066
finkel,25,1,3,1000,10,10,50,54744,1.2741813330979015,0.6844068223718124,0.7178528794476002,-0.12807836872151093,4,sampled..uniform,28.234111908,,1.4644052132402083
ideal,25,2,1,1000,10,10,0,0,0.044119614633914186,0.019241594500179593,0.0076196990866758164,0.01725832104705878,0,none,,,2.369327617349852
particle,25,2,1,1000,10,10,0,0,0.9952369105195891,1.3124810645224714,0.11862914800491904,-0.43587330200780106,0,none,,,2.102289659977397
franken,25,2,1,1000,10,10,0,0,1.127765172369398,1.5049349706348967,0.10368065347413767,-0.4808504517396361,0,none,,,2.297625806312336
ideal,25,2,2,1000,10,10,0,0,0.083469600042071,0.026118810892714256,0.03790191183753415,0.019448877311822613,0,none,,,1.4597801147075105
particle,25,2,2,1000,10,10,0,0,4.015539335370728,0.2937791034391905,3.153542240368212,0.5682179915633264,0,none,264022e-9,,3.573095915359906
franken,25,2,2,1000,10,10,0,0,5.2026837719739865,0.006000161297756185,4.554653640315754,0.6420299703604769,0,none,280372e-9,,3.891352644858062
ideal,25,2,3,1000,10,10,0,0,0.11434679527653828,0.08215882800469576,0.06524179413144125,-0.03305382685959876,0,none,,,2.501772427503112
particle,25,2,3,1000,10,10,0,0,6.519723029330726,2.8709518787998793,4.425513886365085,-0.7767427358342389,0,none,237423e-9,,5.659499419458464
franken,25,2,3,1000,10,10,0,0,5.807365433312078,1.023262390129549,4.8275198951092255,-0.043416851926696705,0,none,27523e-8,,3.9545619525662596
finkel,25,2,2,1000,10,10,1,623,0.4636668581495773,0.7819029233854499,0.08370180888432045,-0.4019378741201932,1,sampled..uniform,16.797805611,,1.0894704704469778
finkel,25,2,3,1000,10,10,1,983,1.0882178813813452,1.4517050323205734,0.21006799118671943,-0.5735551421259476,1,sampled..uniform,16.525835835,,1.3568904291288542
finkel,25,2,2,1000,10,10,1,626,0.5029385644445388,0.8270143259412667,0.09551329116713315,-0.41958905266386104,2,sampled..uniform,16.012664446,,1.0955141123561563
finkel,25,2,3,1000,10,10,1,912,1.1310541358262411,1.551294132087752,0.20934423915371303,-0.629584235415224,2,sampled..uniform,16.243001519,,1.357512704732989
finkel,25,2,2,1000,10,10,1,675,0.4936658339588642,0.7574588381344447,0.10031093075742722,-0.36410393493300786,4,sampled..uniform,15.75782663,,1.1240036029429077
finkel,25,2,3,1000,10,10,1,874,1.1183837964890966,1.5051641011675603,0.2009508731758841,-0.5877311778543476,4,sampled..uniform,15.849679862,,1.345358008920957
finkel,25,2,2,1000,10,10,10,18357,0.4220650965657804,0.4919414631454349,0.12734668532940238,-0.19722305190905678,1,sampled..uniform,17.886357907,,1.1311058504439155
finkel,25,2,3,1000,10,10,10,24744,0.9323194328552786,1.0745204062669893,0.27549686844400173,-0.4176978418557122,1,sampled..uniform,18.377694428,,1.389179790863327
finkel,25,2,2,1000,10,10,10,17807,0.3893244537169382,0.47971241574058654,0.11521205639026988,-0.20560001841391823,2,sampled..uniform,17.872680768,,1.1388116767775533
finkel,25,2,3,1000,10,10,10,23949,0.9097194996281909,1.0437899313287078,0.27464979798744105,-0.40872022968795807,2,sampled..uniform,17.892447686,,1.369860616396389
finkel,25,2,2,1000,10,10,10,18238,0.39363670821203295,0.46299243749881,0.11069941360970109,-0.18005514289647817,4,sampled..uniform,17.847406361,,1.1374203444771527
finkel,25,2,3,1000,10,10,10,25618,0.8629454737498017,0.9523709230653886,0.2709215129456308,-0.3603469622612179,4,sampled..uniform,17.953992785,,1.3896519184287812
finkel,25,2,2,1000,10,10,50,62728,0.38822931392551896,0.09023342280157809,0.1762460915663876,0.12174979955755325,1,sampled..uniform,27.082349102,,1.3038821432203616
finkel,25,2,3,1000,10,10,50,58605,0.854121840235169,0.5859578705497377,0.36730784800560834,-0.09914387832017688,1,sampled..uniform,28.629577861,,1.6175914807579606
finkel,25,2,2,1000,10,10,50,62797,0.3648596828403964,0.060230875693177394,0.16051489268435476,0.14411391446286428,2,sampled..uniform,27.531639713,,1.3196349298536352
finkel,25,2,3,1000,10,10,50,59463,0.8537598295013145,0.48528037876162355,0.4079636372238568,-0.039484186484165885,2,sampled..uniform,28.074680165,,1.5900562586656686
finkel,25,2,2,1000,10,10,50,63338,0.4081634992200694,0.11233859684979511,0.17844353819506698,0.1173813641752073,4,sampled..uniform,27.765592955,,1.2877666624391317
finkel,25,2,3,1000,10,10,50,58013,0.8257914465234489,0.5446359789748765,0.3591944420678133,-0.07803897451924084,4,sampled..uniform,28.469576252,,1.567620739551576
