model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
ideal,25,2,3,500,50000,250000,0,0,0.10344767261430708,0.10452377465897122,0.07497890598773127,-0.07605500803239543,NA,NA,NA
particle,25,2,3,500,50000,250000,0,0,4.939727223324179,-0.3954696769615468,4.474310466510762,0.8608864337749641,NA,NA,40.564769602
franken,25,2,3,500,50000,250000,0,0,4.92199720345483,-0.38629517214446973,4.476925860010248,0.8313665155890513,NA,NA,9.410983121
ideal,25,2,4,500,50000,250000,0,0,0.0971111968147779,0.13522977888506915,0.04992589083521369,-0.08804447290550493,NA,NA,NA
particle,25,2,4,500,50000,250000,0,0,7.365734762934282,-0.2046578140869243,6.8696748290908705,0.7007177479303366,NA,NA,42.756934746
franken,25,2,4,500,50000,250000,0,0,3.9451124774828594,-0.22370561847398918,3.458531000629601,0.7102870953272473,NA,NA,9.468333415
ideal,25,2,5,500,50000,250000,0,0,0.09659958942392788,0.12093570148385091,0.05947369643548234,-0.08380980849540536,NA,NA,NA
particle,25,2,5,500,50000,250000,0,0,10.166423407038534,-0.10141441082175634,9.61682111115932,0.6510167067009716,NA,NA,41.432762835
franken,25,2,5,500,50000,250000,0,0,7.997511260378861,-0.13540689495911704,7.473876193374648,0.6590419619633298,NA,NA,9.35620272
ideal,25,3,1,500,50000,250000,0,0,0.04476151492148516,0.02987697010279522,0.0153046875192694,-0.0004201427005794574
particle,25,3,1,500,50000,250000,0,0,18455434328866606e-21,-0.0006583465366755692,6798153521372694e-21,0.000670003817483063
franken,25,3,1,500,50000,250000,0,0,0.00010079327127008125,0.0010886666273254852,468622021602005e-19,-0.0010347355582156046
ideal,25,3,2,500,50000,250000,0,0,0.04819081278870951,0.02057434238321923,0.015376422432480951,0.012240047973009326,NA,NA,NA
particle,25,3,2,500,50000,250000,0,0,6.393614037045831,-0.7184113749965949,5.901446907404818,1.210578504637607,NA,NA,52.596543676
franken,25,3,2,500,50000,250000,0,0,6.381141730471261,-0.717463454416053,5.888165465463324,1.2104397194239882,NA,NA,10.654665551
ideal,25,3,3,500,50000,250000,0,0,0.06329993852015514,-0.00745022294046549,0.030631672084246116,0.04011848937637452,NA,NA,NA
particle,25,3,3,500,50000,250000,0,0,2.8383894894839,-0.4700971702440814,2.2605601069689336,1.047926552759047,NA,NA,40.356168575
franken,25,3,3,500,50000,250000,0,0,2.743174349452854,-0.3879925315406466,2.2963456176813204,0.8348212633121794,NA,NA,9.344642529
ideal,25,3,4,500,50000,250000,0,0,0.05103580890014501,0.022843212544798985,0.024434831063217186,0.003757765292128832,NA,NA,NA
particle,25,3,4,500,50000,250000,0,0,7.914013886975171,-0.08129890656654865,7.410096767211968,0.5852160263297509,NA,NA,50.17861918
franken,25,3,4,500,50000,250000,0,0,7.656607940000558,-0.22419466380950598,7.163282073052237,0.7175205307578277,NA,NA,9.29961689
ideal,25,3,5,500,50000,250000,0,0,0.19313702782528203,0.10274336895735073,0.16163087394118003,-0.0712372150732487,NA,NA,NA
particle,25,3,5,500,50000,250000,0,0,9.731213478383713,-0.06602942669784978,9.191139282157785,0.6061036229237808,NA,NA,54.794660776
franken,25,3,5,500,50000,250000,0,0,7.945422701517745,-0.1400974898008241,7.427049419723724,0.658470771594846,NA,NA,9.822443997
ideal,25,4,1,500,50000,250000,0,0,0.03719596214649103,0.005239837629530342,0.018759215092670048,0.01319690942429064
particle,25,4,1,500,50000,250000,0,0,13507800302233288e-21,-0.0004224733814878201,3762863307972038e-21,0.0004322183184820814
franken,25,4,1,500,50000,250000,0,0,0.00010696628349336209,-0.004509786145174222,42493346740947466e-21,0.004574259081926636
ideal,25,4,2,500,50000,250000,0,0,0.050722207778422825,0.054909950089503556,0.02118478005206469,-0.025372522363145418,NA,NA,NA
particle,25,4,2,500,50000,250000,0,0,7.6782513750779735,-0.718765374315096,7.187094893275383,1.2099218561176874,NA,NA,49.447138035
franken,25,4,2,500,50000,250000,0,0,7.736468334453467,-0.71888215637268,7.240701352619828,1.2146491382063198,NA,NA,9.567706583
ideal,25,4,3,500,50000,250000,0,0,0.0585263543689237,0.12401717824268443,0.01892761793565413,-0.08441844180941487,NA,NA,NA
particle,25,4,3,500,50000,250000,0,0,8.404298688718217,-0.19918837809767098,7.959777344373299,0.6437097224425908,NA,NA,38.992128166
franken,25,4,3,500,50000,250000,0,0,7.7003239101490735,-0.39032262420582564,7.252644477318679,0.8380020570362201,NA,NA,9.886212589
ideal,25,4,4,500,50000,250000,0,0,0.06905269439539839,0.12159620572343999,0.03149153239834566,-0.08403504372638725,NA,NA,NA
particle,25,4,4,500,50000,250000,0,0,16.59172404100668,-0.16478486672298273,16.03196170414307,0.7245472035865923,NA,NA,64.833135172
franken,25,4,4,500,50000,250000,0,0,13.055122519568101,-0.22480177507051444,12.56963441849527,0.7102898761433462,NA,NA,9.508764993
ideal,25,4,5,500,50000,250000,0,0,0.08396239450009255,-0.012831070693433255,0.06290402339045803,0.0338894418030678,NA,NA,NA
particle,25,4,5,500,50000,250000,0,0,27.959714228345085,-0.1256061268907028,27.259635265158796,0.8256850900769946,NA,NA,49.081019224
franken,25,4,5,500,50000,250000,0,0,27.466505563724898,-0.1487354278563838,26.958101786003823,0.6571392055774573,NA,NA,10.306229516
ideal,25,5,1,500,50000,250000,0,0,0.04413388649505748,0.11229289261386474,0.01467330157328713,-0.0828323076920944
particle,25,5,1,500,50000,250000,0,0,13561186794226206e-21,-0.0008440627379915078,4852137856553033e-21,0.000852771786929181
franken,25,5,1,500,50000,250000,0,0,0.00010321068088796856,-0.0023185296235916086,3846400462685723e-20,0.00238327629985272
ideal,25,5,2,500,50000,250000,0,0,0.06657586381714248,0.11892218883568714,0.03201003497048116,-0.08435635998902583,NA,NA,NA
particle,25,5,2,500,50000,250000,0,0,7.422060587323628,-0.7188226562418689,6.929281572563822,1.211601671001676,NA,NA,48.026112647
franken,25,5,2,500,50000,250000,0,0,7.3515588130368075,-0.7199171980314403,6.859401571911472,1.2120744391567757,NA,NA,9.636320906
ideal,25,5,3,500,50000,250000,0,0,0.04269456496780202,-0.004010460925563425,0.019329123143972667,0.02737590274939278,NA,NA,NA
particle,25,5,3,500,50000,250000,0,0,6.607345235335063,-0.2532172422975587,6.10216445469354,0.7583980229390807,NA,NA,58.313830368
franken,25,5,3,500,50000,250000,0,0,8.12184218346534,-0.3885829695623505,7.673516204732965,0.8369089482947241,NA,NA,9.659700692
ideal,25,5,4,500,50000,250000,0,0,0.03961197948626674,0.05531699870772347,0.008750766682528228,-0.024455785903984957,NA,NA,NA
particle,25,5,4,500,50000,250000,0,0,8.642591518417015,-0.09472548713528889,8.040946013762476,0.69637099178983,NA,NA,39.784505014
franken,25,5,4,500,50000,250000,0,0,9.68661225256521,-0.21956862592960621,9.189966496163741,0.7162143823310758,NA,NA,9.265445508
ideal,25,5,5,500,50000,250000,0,0,0.0976675032093076,0.043953605811885926,0.06745292301349816,-0.013739025616076485,NA,NA,NA
particle,25,5,5,500,50000,250000,0,0,14.867031236968073,-0.1185334538558187,14.28432397633356,0.701240714490332,NA,NA,42.627110911
franken,25,5,5,500,50000,250000,0,0,16.39792682034632,-0.14389701462438467,15.865196262958992,0.6766275720117136,NA,NA,9.239209578
ideal,25,6,1,500,50000,250000,0,0,0.04588110089441289,0.1538148131289475,0.01096263436947393,-0.11889634660400854
particle,25,6,1,500,50000,250000,0,0,12407864084452226e-21,-14404400557666008e-21,3491227955790856e-21,23321036686327345e-21
franken,25,6,1,500,50000,250000,0,0,8808616660673017e-20,0.001603980955646317,3888091821901022e-20,-0.001554775707258597
ideal,25,6,2,500,50000,250000,0,0,0.0562687462273923,0.12453487954560985,0.012294592570086691,-0.08056072588830424,NA,NA,NA
particle,25,6,2,500,50000,250000,0,0,4.5341896653779,-0.7189382622220356,4.0422779069134425,1.2108500206864938,NA,NA,49.636565395
franken,25,6,2,500,50000,250000,0,0,4.468749674394482,-0.7193394407185547,3.9762955108812097,1.2117936042318282,NA,NA,9.217859112
ideal,25,6,3,500,50000,250000,0,0,0.051485803774502785,0.04551367873504428,0.028701011285726635,-0.022728886246268114,NA,NA,NA
particle,25,6,3,500,50000,250000,0,0,3.801048107751799,-0.3373438140811184,3.3547719972258943,0.7836199246070225,NA,NA,42.246022816
franken,25,6,3,500,50000,250000,0,0,2.5263372818134866,-0.38475215291753806,2.07892320998804,0.8321662247429847,NA,NA,9.525039593
ideal,25,6,4,500,50000,250000,0,0,0.10822968053481669,0.044658321783871385,0.07794456017188595,-0.014373201420940625,NA,NA,NA
particle,25,6,4,500,50000,250000,0,0,11.368722610222774,-0.23630473434502824,10.872047485496342,0.7329798590714595,NA,NA,48.205530188
franken,25,6,4,500,50000,250000,0,0,10.922795892289717,-0.22650546390332257,10.432117140665532,0.7171842155275072,NA,NA,9.113636856
ideal,25,6,5,500,50000,250000,0,0,0.10904154986250064,0.05636822891278573,0.08269899400483396,-0.03002567305511906,NA,NA,NA
particle,25,6,5,500,50000,250000,0,0,10.520742567690743,0.283367655797368,9.936508120707852,0.3008667911855238,NA,NA,48.117513453
franken,25,6,5,500,50000,250000,0,0,7.950112752639195,-0.13064654744346968,7.423038751314443,0.6577205487682221,NA,NA,9.205942963
ideal,25,7,1,500,50000,250000,0,0,0.05824491810879584,0.12629412524032407,0.021199999290184263,-0.0892492064217125
particle,25,7,1,500,50000,250000,0,0,20952662310948596e-21,0.0006185857301085895,5205654299257904e-21,-0.0006028387220968988
franken,25,7,1,500,50000,250000,0,0,9899576991355875e-20,-0.0008804594709734825,3809710482137975e-20,0.0009413581360656614
ideal,25,7,2,500,50000,250000,0,0,0.05814619990006463,0.09644420390989394,0.026598350712999513,-0.06489635472282884,NA,NA,NA
particle,25,7,2,500,50000,250000,0,0,9.44945056564982,-0.7184135958673755,8.957237430254075,1.210626731263122,NA,NA,50.327413126
franken,25,7,2,500,50000,250000,0,0,9.463062037582205,-0.7183312763601071,8.972563324935368,1.2088299890069427,NA,NA,9.815717188
ideal,25,7,3,500,50000,250000,0,0,0.08953312605215974,0.08688270997818259,0.05456859471448861,-0.051918178640511445,NA,NA,NA
particle,25,7,3,500,50000,250000,0,0,3.0658576180338963,-0.13472622165835024,2.593358061449837,0.6072257782424102,NA,NA,37.788534767
franken,25,7,3,500,50000,250000,0,0,3.4441351756115735,-0.3854093429512683,2.9962948499057434,0.8332496686570984,NA,NA,9.966015273
ideal,25,7,4,500,50000,250000,0,0,0.10418352234343334,0.08407679645321631,0.06837817648437301,-0.04827145059415597,NA,NA,NA
particle,25,7,4,500,50000,250000,0,0,6.302703614888219,-0.18783310843667095,5.812016475736666,0.6785202475882239,NA,NA,45.602758033
franken,25,7,4,500,50000,250000,0,0,7.506518040220374,-0.2321289144732594,7.019563190560962,0.719083764132671,NA,NA,9.408381961
ideal,25,7,5,500,50000,250000,0,0,0.10975201041883001,0.059108937878223855,0.07953551088124718,-0.02889243834064103,NA,NA,NA
particle,25,7,5,500,50000,250000,0,0,15.703575316157728,0.022096635156230532,15.181983490619345,0.499495190382154,NA,NA,54.218207033
franken,25,7,5,500,50000,250000,0,0,13.732785726304144,-0.130419409540886,13.205941846585421,0.6572632892596085,NA,NA,9.115507012
ideal,25,1,1,1000,10,10,0,0,0.039863403724985966,0.03908471488680726,0.015834585248922506,-0.0150558964107438
particle,25,1,1,1000,10,10,0,0,0.5392577187378174,0.6930730789580593,0.1330848081574667,-0.28690016837770865
franken,25,1,1,1000,10,10,0,0,0.5231865883924416,0.7794475938143368,0.09042574963551844,-0.34668675505741386
ideal,25,1,2,1000,10,10,0,0,0.05460724731810712,0.05756445709328595,0.026452938515611667,-0.02941014829079049,NA,NA,NA
particle,25,1,2,1000,10,10,0,0,5.799252281240427,-0.30626181180219797,5.189609985327892,0.9159041077147327,NA,NA,0.003566494
franken,25,1,2,1000,10,10,0,0,2.0327310416421653,-0.10458724330272301,1.5530640422152726,0.5842542427296153,NA,NA,679802e-9
ideal,25,1,3,1000,10,10,0,0,0.07196104543568628,0.046306682084542555,0.0434625540568895,-0.017808190705745776,NA,NA,NA
particle,25,1,3,1000,10,10,0,0,9.217657921380376,2.273318871060579,7.195080257950498,-0.2507412076307006,NA,NA,977901e-9
franken,25,1,3,1000,10,10,0,0,4.514739640206757,2.764803040755482,1.9521910912959282,-0.20225449184465263,NA,NA,581109e-9
ideal,25,2,1,1000,10,10,0,0,0.06015041849323663,0.1391231188498593,0.014722323295386962,-0.09369502365200964
particle,25,2,1,1000,10,10,0,0,1.1734765039194457,1.5727858019211185,0.10990225809713247,-0.5092115560988055
franken,25,2,1,1000,10,10,0,0,0.5640383356500526,0.5879223737537185,0.08725049917926568,-0.11113453728293157
ideal,25,2,2,1000,10,10,0,0,0.04054584088721237,0.1018832677268258,0.014344816445326454,-0.07568224328493987,NA,NA,NA
particle,25,2,2,1000,10,10,0,0,4.7859576377964,0.5214669478118503,3.689373776637619,0.5751169133469317,NA,NA,304994e-9
franken,25,2,2,1000,10,10,0,0,7.280029861251179,-0.30155882435547,6.577796669844419,1.0037920157622315,NA,NA,360534e-9
ideal,25,2,3,1000,10,10,0,0,0.06038826308114958,0.10848501060697524,0.03217004311346086,-0.08026679063928652,NA,NA,NA
particle,25,2,3,1000,10,10,0,0,17.79178931989307,1.1050871557181208,16.38978434235283,0.2969178218221214,NA,NA,411077e-9
franken,25,2,3,1000,10,10,0,0,6.662409106474691,1.1258228244958688,5.402063297474541,0.1345229845042823,NA,NA,62257e-8
ideal,25,3,1,1000,10,10,0,0,0.06024186845403969,0.1783208144173245,0.01720764278522396,-0.13528658874850877
particle,25,3,1,1000,10,10,0,0,1.1027553647071686,1.44499446588636,0.16095239528527666,-0.503191496464468
franken,25,3,1,1000,10,10,0,0,0.5484500816087111,0.6749850312624915,0.08625138575982308,-0.2127863354136035
ideal,25,3,2,1000,10,10,0,0,0.07856977913269578,0.05244323516443791,0.045885428528418766,-0.0197588845601609,NA,NA,NA
particle,25,3,2,1000,10,10,0,0,6.437618515077461,0.48183283645416375,5.595396790137541,0.3603888884857559,NA,NA,2618e-7
franken,25,3,2,1000,10,10,0,0,4.893419038366251,0.18576504948442216,4.1204355852626255,0.587218403619203,NA,NA,276819e-9
ideal,25,3,3,1000,10,10,0,0,0.10834921106905186,0.0373156494624346,0.0727027502149158,-0.0016691886082985307,NA,NA,NA
particle,25,3,3,1000,10,10,0,0,7.064244937801494,1.6161872337097043,5.651341946703202,-0.20328424261141156,NA,NA,228851e-9
franken,25,3,3,1000,10,10,0,0,13.085390254649901,2.1356129722514385,10.970443334464962,-0.02066605206649967,NA,NA,279576e-9
ideal,25,4,1,1000,10,10,0,0,0.05507627145530439,0.0893162637227237,0.01253374802311984,-0.04677374029053914
particle,25,4,1,1000,10,10,0,0,0.818039795317248,0.9265564183818844,0.23059494896229188,-0.33911157202692827
franken,25,4,1,1000,10,10,0,0,0.6890069983930678,0.93066083632026,0.1248112766742372,-0.3664651146014293
ideal,25,4,2,1000,10,10,0,0,0.06412804152022693,0.15398384959402978,0.019827070031586572,-0.10968287810538943,NA,NA,NA
particle,25,4,2,1000,10,10,0,0,7.342112982660344,0.4182155526646969,6.050820603110779,0.8730768268848683,NA,NA,262195e-9
franken,25,4,2,1000,10,10,0,0,8.424424600953204,0.10459659279362993,7.4938207000131385,0.8260073081464357,NA,NA,282974e-9
ideal,25,4,3,1000,10,10,0,0,0.06071227867877446,0.13799111640246045,0.029518145893652557,-0.10679698361733854,NA,NA,NA
particle,25,4,3,1000,10,10,0,0,6.035483657730001,1.2907272348862595,5.039693685449848,-0.2949372626061054,NA,NA,227964e-9
franken,25,4,3,1000,10,10,0,0,6.295490151875802,1.3034571811313778,4.965312866443446,0.02672010430097785,NA,NA,263381e-9
