model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,4,0.2001018295953898,4.892870118,0,,Inf,Inf,0.27278032426801113,-0.39699989567718263,1.105851086365627,-0.17095519083303623,0.0004891883041604483,-0.4100669727979842,-0.1923313545276084,0.12084471093467508,0.013139787558765131,0.07475137203703791,-0.004409161347552426,0.04334191886609462,-0.14378406802786703,0.0780179774819838,-0.21129446924803386,0.011390626058734504,0.04306288160697669,-0.214380270417589,0.062065151352568515,0.29154776652754055,0.19369554769556174,0.19144924175638778,2.13930125662402,0.03670529232855057,0.13560547884862134,0.0,0.01436904694432443,1.4939594636007465,0.01728096839603164,0.06414757911751055,0.04122154404145964,0.022519270845851563,0.8647191226682729,0.06250075110001392,0.004755524880338673,0.046873820349402656,0.1055169748487219,1.2782441868415755,0.0600782701863584,0.0032761268879560866,7.099748146989106e-30,0.0,-0.026745019192824255,-0.007990872185249397,0.0,0.0,0.017220720570769444,0.016774225784699205,0.00750698849861225,-0.008992140236591986,0.006714338587455404,-0.004949766963272924,0.035964773398547326,0.000549519174188761,-0.0026276630346822438,0.005254560359116417,-0.085776597183606,-0.07198431304831202,0.0023576349628045526,5.206481974458678e-30,0.0,-0.11376314994142525,0.0,-0.00131779093362553,0.0,0.0007698986540630369,0.04221096940120708,-0.001166198177354218,0.005540775719932181,0.07675757355419904,-0.0059666055447346236,0.018949752653447782,0.0045633864447682145,-0.0019219374145553324,-0.020921318694767328,-0.013504799879211432,-0.004853180874950201,-9.614242282381081e-31,0.0
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,5,4.726911079560045,3.992330867,0,,1.8229488720095485e27,1.8229488720095485e27,0.1851986625372701,-14.229507881462263,0.15699587584244323,-0.1304815562886385,-0.10970739662714557,-0.3064333847621774,0.08890796950742974,0.9169449955627285,0.010656567683228646,-0.08341571563799732,0.07951373961070018,0.022855228973560182,0.7562521811199351,0.07351595379796017,0.055968763116116094,0.027331409161581277,0.03990641986661128,-0.7703504606927174,-0.1502205250366382,-0.23983435783403984,-0.06069932046978632,0.0669206413231409,1.8815351440656412,0.002476276715741684,0.003827660051910159,7.099748146989106e-30,0.14464569346798892,0.5298798739744867,0.025024578993340187,0.014797060824485765,0.02639776289653887,0.04711262258605071,1.3901528704392574,0.03212830380831854,0.038293215522712656,0.025389105985966623,0.04414298663509808,0.9192832890223125,0.04413758550076995,0.006155463673854054,3.1554436208840472e-30,0.0014546050725456141,-0.006340866793605663,-0.00036175230510528957,-1.7749370367472766e-30,2.070759876205156e-30,0.043429510321803956,0.016308608201079718,0.0026442459625636923,0.0014432862985444862,-0.00046726236155833126,-0.061011281988346204,0.07224874120608857,-0.003725150915574276,-0.005673670892781305,0.003760710996242015,-0.021771383092145612,0.04471538131694516,0.0013874563622513951,1.656607900964125e-30,4.338734978715565e-30,-0.009304588550654266,-8.504906634414034e-32,0.007513648335640788,6.606710081225974e-31,-0.007444421454792769,-0.0036626874046524747,0.007661516884244238,-0.00248625386677193,-0.03305814234982102,-0.009248237190238371,-0.009681192453396444,0.0007727661627988646,0.0003787954904910601,-0.0086061349936143,-0.004563858404614513,0.0037830898650533435,3.944304526105059e-31,-0.00013652398674824916
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,6,8.142074788094593,4.579832825,0,,6.397849406571973e26,6.397849406571973e26,0.13818799419542763,-13.382449915302763,0.7007337377835388,-0.23624263979286986,0.23004662590525182,0.11343007385569148,0.09454294591127255,-0.25768077213705176,-0.019087584006199698,-0.11477484011160577,0.01663268397690515,-0.02514829207421254,0.2049569084667836,0.03213671915354821,-0.032984834725987566,-0.11027741079312747,0.10951063432727848,-0.6181285312256266,0.02506791327479374,0.016400749383166602,0.042232185313695325,0.495341768230821,1.9595036759187676,0.002192473025512947,7.099748146989106e-30,0.19428648767070417,0.05610294003907279,2.439670897540294,0.009754430403361007,0.06695729142905495,0.02933239014813409,0.02272807558325146,0.9748897553518587,0.038499547846863234,0.030174323895947854,0.030980364789170586,0.010475979528548118,0.5751929533236694,0.029154899953228487,0.020276386177518178,0.019542213746505287,5.048709793414476e-29,-0.0028003218694277014,2.304952957442644e-31,3.027253723785633e-30,0.005301324559572708,0.01421530027885274,0.027830253703189024,0.005640769558759771,-0.001906585403967276,-0.002068907805455209,0.029938638659852464,0.007062264092479118,0.0010629902304237855,-0.00874525675149859,-0.003391414338737075,-0.006370592356151392,0.0372510039479921,-0.00662093081612363,0.001911291661237383,-1.4830585018155023e-29,-2.3074181477714597e-30,0.0012201453204855241,1.0846837446788913e-31,0.0692355201008296,-0.0020540333495628394,-0.05958603211321233,-0.0004870877724556459,0.008471748669153184,-0.02086759385560928,-0.004104770767720054,-0.006636337939902176,-0.007035026705546861,0.006872805436590013,0.0017627072934581546,0.0012005178007118665,-0.03159882941243165,-0.002020782711648986,-1.262177448353619e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,7,2.8730597077529865,3.770716149,0,,2.0697481039123797e27,2.0697481039123797e27,0.08529124825883158,-13.540906380719463,0.05229009058230538,0.5749269950311775,-0.2978348103268176,0.11421663634918655,0.09724530299610556,0.1379349527876732,0.8222169257671741,0.01896039431584029,-0.03196724101575876,-0.018855723018359916,0.012108967498327461,-0.10288832029821826,-0.13573140462713473,0.13370133029517373,-0.15102668294838306,0.6174296594770603,0.11083114591744447,0.30032346197928206,0.03243463370721744,-0.18940080395578018,1.6461094079350138,3.1554436208840472e-30,0.006138475825120905,0.03401396768977803,0.022790357316836596,2.5185489675491097,4.930380657631324e-30,0.017192976360319568,0.0079362215317087,0.6991334122217159,2.1835708355540966,0.011986629039206652,0.04553078275594324,0.057452969137826354,0.001098131577278289,2.0310626650294976,0.03802155246845154,0.0408613369430003,0.038680004778193756,0.02527848281249111,2.2088105346188333e-30,-3.549874073494553e-30,0.0009633135370056978,-0.003605936621180776,-0.012807409689546828,-6.606710081225974e-31,-1.2917597322994068e-29,0.0010393553095726633,0.009505081056663062,-0.10701397593934242,0.012926062357382832,-0.005188282169518207,0.006803354487968021,-0.00014954843955744486,-0.001426060132136013,0.01549767194748404,0.005023025301127911,0.0009166533878112127,0.004515255327535062,-0.006238791208812027,-6.310887241768095e-30,0.004005227664770144,-0.024772001768913556,-1.5777218104420236e-30,0.010476825562145733,-4.067564042545842e-31,0.030306983580076215,-0.03748478384659901,0.01099159678172422,-0.010082477088812629,0.0023061589135912855,-0.0013904327659831264,0.0650863892383993,0.0004488178354407957,0.022603682150760224,-0.000801740405436283,0.0007207790514937743
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,8,5.916207788757199,5.177339786,0,,-3.26476143361535e42,-3.26476143361535e42,0.1008839113902682,-0.6564571589262831,0.39660187846914674,-0.0045030468524299705,-0.027561575324579257,-0.019357767138835413,-0.12463143926499298,0.3316788808610136,-0.08325332890733872,-0.04208489671981294,0.10257863811292012,-0.015373694451173314,-0.5310278078717654,-0.06283129358256812,-0.08273967986644593,0.07908645136023673,0.6155731135727596,0.009094975482677015,0.0395147481896343,0.14271619181328354,0.0045096258478625195,0.16277047475640583,2.052258505644635,0.04478372238833631,0.08029178358029075,0.0363769759742163,0.02234988010776223,2.783089052136802,0.009916087972529639,0.01019666191788655,0.03066388189760413,0.03453563775925287,1.352870067112407,0.022057751782518037,9.663546088957395e-30,0.02035078904957273,2.8398992587956425e-29,1.3278509618000474,0.015323168254084217,0.022028119709184044,0.023799304399802018,0.01701953740599122,0.01603528918162671,0.010573090761390284,-0.0023089855008810675,0.0070458716466626345,-0.006811028303140759,0.02093445301795272,4.435986244525426e-5,-0.0005047670590456058,-0.005323020880538012,-0.0021257222828757415,-0.012326891490328819,-3.6262949736878385e-30,7.913260955498275e-31,1.3607850615062454e-30,5.640355472330235e-30,0.004565710717945866,-0.003364428021063299,-0.005285171582995806,0.0031587652119987723,-0.011762216408343736,0.008134825578511634,0.00032893638884306885,-0.08953355162347482,-0.0026860215625195173,0.004487961507007012,0.001465843785044684,-0.0021099223577221125,0.035232256795492654,0.005745552503031393,-8.874685183736383e-32,-0.0008620857009566665,1.6566079009641248e-29,-0.003221676100412939,2.2482535798798837e-30,-0.025148617186018726,0.004831767078106472,0.0024826981136644413
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,9,-3.4199427776605256,5.07812686,0,,11.461802579326172,12.836099966320129,0.04433428277490765,-1.4186316697688615,0.03340083167665151,0.06227497001022808,-0.053705690951294294,0.25179035690700924,0.00014263068775655086,0.7339162509180941,0.04384953874594677,-0.0351357769981695,-0.04584109852209077,0.024554452616562084,0.37430835871217527,-0.002281287408172794,0.06288958153591118,0.1392147744940322,-0.2880795829345688,0.12625660524650506,-0.011491106620272529,0.06733025104515722,-0.23461706289651474,-0.015394176640702195,0.6362683359891866,0.0247201336101046,0.07082325396840364,0.017571339532247366,0.013834311069583223,0.4027612141418295,0.03954204322604615,0.029131331108735614,0.056244810363126986,0.040728021195901604,1.3395425811119814,0.027656712667090712,0.00040348944291979734,0.008986956323629228,0.19370724669882555,0.745497906554989,0.008394606099048582,0.030469790943440198,0.00871672385628146,0.03270863072846906,0.017567884328504736,-0.0036747876781352096,0.009617877307170347,-0.0012436954673760788,0.022315767060156515,0.009411239767202505,-0.0032004404846122866,-0.012295140624843045,-0.0055486421552079866,-0.0205689488067657,0.07004788325945431,-8.738163181757101e-5,0.0002859941899837996,0.002035463792921375,-0.10219291725533407,0.006057546753868432,8.199743280176877e-5,-0.000319028061305227,0.0011175837286965583,0.0015244693669039405,0.00035324587039790503,-0.004713047658189987,-0.00033794648386604624,0.006787196992220461,0.00045787158637295295,0.0018427051749127657,-1.9521197844116993e-5,-0.024220829876398457,0.0006364519090873687,0.002698297992587667,0.0019410574087390074,-7.473550453282502e-5,-0.010190014099245694,-0.004257178592443646,-0.02677425456783057,5.499255461732122e-5,-0.0043025355041985255
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,10,-2.049133631376759,4.108210953,0,,3.5898070094957266e28,3.5898070094957266e28,0.47092147529342776,-7.1374279927121105,1.140881803235716,-0.03818153909701283,0.08809500779878088,-0.05511796669892388,0.07632328909883723,-0.3589434550868065,-0.030129787864931923,0.02900707159560545,-0.10066271058069987,-0.17314449758282757,0.2597654310750368,0.13562809170656287,-0.02261411261920454,-0.01562766548681349,-0.48413520979331726,-1.9381420738665236,-0.042081284085893955,-0.14657665128445174,-0.0619630298231002,0.07501030241074358,1.4020363375259897,0.051888436510348745,0.04730390340636763,0.0463933221362704,0.02921439748800125,2.004245161400591,0.06177615832738484,0.029178448038656386,0.039345380796303064,0.18371138845514023,1.3467371751586392,0.09004507419587504,0.05049004406091792,0.03670906069544951,1.1093356479670479e-31,0.6721077610933008,0.014281490073510483,0.017077859615321534,0.03561137042729506,0.002965685547096111,-0.059181076497899256,0.005054727298293969,0.0025866651289902474,-0.0021114593388494897,-0.02234188773315218,-0.013326825321103443,-0.002073561643213008,-0.002633140536642675,-0.018798854947732244,-0.04181167463513907,0.06379810309755878,0.005726714754806135,0.005999174529911855,-4.4373425918681915e-32,-2.8349688781380115e-32,-0.0007305566867805901,-0.002164917673094053,-0.00829012120853315,0.0009743931604401503,-0.01451303774591169,0.007971396605456852,-0.007318436404616083,-0.022774469599067388,0.009139113637231067,-0.03398929089577867,-0.0012467133569778234,0.0097591492316639,0.0307926699462482,0.025723378941399058,0.022052065878411294,-0.00241187129846346,1.2128736417773057e-30,-0.008180670637671738,5.990412499022059e-31,0.008853429914804013,-0.0037981081557595165,-0.00024416512470741406
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,1,13.277411686139242,0.200385439,0,,8.771188611092098e28,8.771188611092098e28,0.5314144998401894,-8.209891266581506,0.07296602350894332,0.2175079208050219,0.06851963211968481,-0.0630973256547187,0.2185394676787224,-1.0029562309596662,0.6679292631361786,-0.16128540324847584,-0.2916879227829954,-0.10881745442985713,0.5137002296925761,-0.2077280595199058,0.5399881573352494,-0.04059419796215402,-0.5065443609338951,-1.2558042909414122,-0.00015779900227919086,-0.03399271459625164,-0.41373361824320876,1.261483324212044,1.4907061458039799,0.03134898644220704,0.009831586880092925,0.014394695151196488,0.0050075057238746995,2.6987743827315076,0.00013473943960370135,0.04387335748225375,4.930380657631324e-32,0.02827227285717984,1.4794077255138698,0.004906599248904474,7.888609052210118e-31,0.057384146631021864,1.262177448353619e-29,1.3816454069701665,3.1554436208840472e-30,0.013647198546816766,0.0057445231763145616,1.262177448353619e-29,0.016464285064350295,-0.005465363132995896,-0.0012818073275432898,-0.0017042166889754925,-0.043943368715811414,0.005008148679490758,1.897353801849633e-20,-5.9164567891575885e-31,-4.3140830754274083e-32,-0.021196207735708305,-0.01066101469808885,4.851494567109223e-30,-4.092215945833999e-31,-1.6368863783335996e-30,-2.1102029214662068e-30,1.0551014607331034e-30,-6.902532920683853e-31,-0.0013546274075743614,-9.170508023194263e-31,-0.027961203666213616,0.0023819643088400745,0.0009269563056662783,0.02669498933288339,-0.00016434837966881666,0.011921996288160026,-4.7331654313260715e-31,-0.002242089488309852,9.860761315262648e-32,-0.0006609950543627669,3.944304526105059e-31,0.0018242697395972674,3.1554436208840472e-30,-0.028123439884952896,-6.310887241768095e-30,-0.0032749384986568864,4.5852540115971315e-31,1.3805065841367707e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,2,-5.390729225387302,0.247175205,0,,1.297098235852948e27,1.297098235852948e27,0.14236345956149662,-13.341795065244355,0.8189359333534485,-0.04916898548319848,0.1633122110013705,-0.604241664636973,0.14650969679951964,0.9448130335355183,-0.006075771150082732,0.07729403337648388,-0.007487454800102711,-0.1839325472498124,0.7941904668268831,-0.14385543356762476,0.2062465384982094,-0.03918178372620673,0.6236567820248746,0.7363576985865339,0.06237123537747058,-0.049939377725095824,-0.15590780279664163,-0.012053925334444493,0.31008455682293673,0.02330440521858339,0.06948501918794395,3.1554436208840472e-30,0.05843294160950683,0.3130949735476676,0.04224295050933764,0.030006312227402732,0.04618862615524102,0.04010327696518544,0.7327501508709704,0.019411560624217186,0.017883176003443964,1.135959703518257e-28,0.12278643855081701,0.7672313464741662,0.011071484835858254,0.03916937743898189,0.09971844380447087,0.011435057903413417,-0.010179691220805826,-0.004960083310741525,-1.3016204936146696e-30,-1.5777218104420236e-30,-0.03304513383515053,-0.012843095625940978,-0.005798968222065165,0.0022309060309094355,-0.007694179561923146,-0.07963894960449446,-0.001870133590594749,-0.0029374625909308096,-3.737228538484543e-30,-6.310887241768095e-31,-0.007259856711705627,0.012688850741407479,0.003139016811417296,0.007042157322709561,-0.0013049875592444082,-0.01770960488263062,-2.7610131682735416e-31,0.0015039496657183206,-6.902532920683853e-31,-0.011001744580307338,-0.040754750626783104,0.0006585616975877985,-0.0012578299254645707,-0.030046244692840614,-0.0050521277900743245,-0.02416774332350962,1.0531293084700509e-29,-0.004127830944857567,3.7470892997998063e-31,0.0025309843851196714,-0.02087041334246495,0.0024873925559659093,0.0024373448846845796
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,3,3.726769447369349,0.038976668,0,,1.1638827413599424e28,1.1638827413599424e28,0.28898954072883487,-26.476382726113496,0.43635700098823027,0.09312683328341609,-0.17439748678517564,-0.30649462156089613,-0.06031490897503522,-1.201807184092489,0.0872735997493641,-0.6472419351890348,0.12744198718196653,-0.05311821681713935,-0.10827731186549272,-0.10961376047731464,0.08094823088641423,-0.13877113603282432,0.07322190027366204,0.10963492223853061,-0.0694701430878295,-0.04424444943040129,-0.35379707619342415,0.10967740182056929,0.9107806530779012,0.023663628714943603,0.018260440498451623,4.437342591868191e-31,0.022108364802344082,1.85133734128957,0.04498630644129005,2.8398992587956425e-29,3.1554436208840472e-30,0.0924551683643908,1.8701928278718634,0.05126889921380421,0.008946954040709413,0.00882609427542226,0.022470750008626326,2.174646542483392,0.06842227530588049,0.02487809359795126,3.1554436208840472e-30,0.014180375430074915,0.0047489022072661514,0.001424266841585326,7.839305245633805e-31,1.3681806324926925e-31,-0.016852242152496668,0.019784746343230606,1.3607850615062454e-30,9.466330862652142e-30,2.859620781426168e-31,0.08000802601186197,0.03574081597109018,0.0018866824488630069,-0.004785122624694316,0.0016249997942098086,-0.016823956032419873,-0.0006676394882161471,0.011807240277593603,1.6566079009641248e-29,2.544076419337763e-30,0.017885719541905192,-1.8365667949676682e-31,0.0014759519999608959,-7.765349535769336e-32,0.001642771074022122,6.212279628615469e-31,4.535950205020818e-31,8.480254731125877e-31,-3.0568360077314207e-30,-0.029839183536695697,-0.014422405255044788,-0.005859612793131283,-0.0023193702986885147,0.015130012969899284,0.00513913589810416,0.014480658369331385,-1.2227344030925683e-30,0.005870535878513026
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,4,0.2001018295953898,0.073331764,0,,8.764177269276677e26,8.764177269276677e26,0.16954423278843936,-1.099775040035859,1.2591688591955918,-0.007192095681913813,-0.10163133314297279,0.006778074942682233,-0.1819576945527519,0.6798228116580507,0.05581930672760896,-0.09778702487522759,0.01957450628353896,0.02048203448324326,-0.039708700348619175,-0.10855534162691427,-0.02276438258933,-0.1129099444336829,0.031005944789772144,0.007651939589108814,0.0173822972433062,0.12643402255329095,-0.11205018857546456,2.4923392569126546,0.29893528984111456,0.04240802417603359,0.03596655033096064,0.02073491899654445,0.030445612841609848,2.628838425847992,0.010545622557201706,0.03407816671872221,0.028392905517428707,0.02428271733093091,0.7199251381910058,0.040141980980738574,0.01914944939109524,0.00042959086115879275,0.05854223573759929,1.2159621967764476,0.02006372600594998,0.029430215315427107,1.262177448353619e-29,7.099748146989106e-30,-0.009027114087091751,0.003954088689366235,0.0017815006479356627,0.00824487060264036,-0.021774614532501724,-0.019743867553287903,0.0014525421797408288,0.002438473850065438,-0.001697517952249291,-0.007469790906897818,-0.032102138339817635,0.006919287189560368,0.00043855189462003395,-0.00025725259136284115,0.03522249581440482,-0.03531882754159695,-0.0055899367927100645,-8.993014319519535e-30,9.466330862652142e-30,0.014630210934117142,1.922969095452011e-5,0.014524850377001073,-0.025231603714703323,-0.0030778691584884914,-0.015588866883929943,0.0028300631137586473,0.015157723397603743,-0.048255475918616154,-0.004733860386835688,-0.0033428954436758467,0.0010673420403045962,-0.008371471871576296,0.0032950380047176266,0.004404254194159939,-0.028462176975117354,-4.7331654313260715e-31,-6.744760739639651e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,5,4.726911079560045,0.041721629,0,,1.8855754476571804,2.7211857790634832,0.16894059709860526,-1.0045509285049081,0.8355812906504729,-0.08757401849303265,-0.025492725798496707,-0.12901146154931453,-0.022742614517921922,0.13652099348275054,0.3170033886644332,-0.08676067241431529,-0.29296867261975934,-0.06637305675639604,1.3365645775222816,-0.07015856660729547,-0.3324560424244787,0.008568548456403757,0.02737662636186239,-0.29043261693623634,0.030395678840484663,0.0022662175459498,0.12255984095771133,0.06598913083216562,1.3276163382610768,0.01688780497902813,0.05404235612779678,0.05107456312972049,0.023159499979014772,0.78540296422277,0.0029791642262766843,0.028462612706143628,0.027342263847331995,0.04101272376807226,0.4073048911642073,0.03931031802342008,0.02038042549096351,0.05302824154906821,0.03201848372196133,0.34758458738265435,0.05517542313279561,0.036280092358795854,0.032485611339205835,0.01976343249657754,0.022776248414766144,0.0020716138806251352,0.001823922639195212,-0.004711391152818517,0.018344598105999626,-0.00046523133516491094,1.3017435824042675e-5,-0.0003808665132455341,-0.00564706619876921,0.01835390530574461,-0.032246082126937595,0.002470257074762422,0.005754013029197359,-0.0025053822772179895,0.0013475599596362597,0.011740014570284719,0.0003719122551625655,-0.010521332633494508,-0.0037113141520589282,0.0046687339579252985,-0.0031136082170735006,-0.0019268510280114769,-0.030287978310473175,-0.0006033373244213108,-0.013889180332029983,0.0007584608270525378,0.0042299960683146644,-0.004593416942338452,-0.013744830953136966,-0.024195308312180044,-0.006952987994024575,0.0052213586954060875,-0.013479789808498841,0.00025871184632732285,0.013249843116422244,0.010950394280282676,0.0019893235378649985
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,6,8.142074788094593,0.042345757,0,,1.4318738444653356,2.4403363253708785,0.06448144878717524,-1.0729439296927183,0.20512831295875156,0.060852457551201056,0.009334332874851192,-0.09019909733979592,0.0015820319177985986,-0.7343396648738061,-0.03077779448263307,0.0928821274849021,0.04620090136212174,0.08771860896547334,0.484257269239916,-0.010148327124549716,0.31597336872858084,-0.003132307676998458,-0.017296554307097534,0.12514674764121958,-0.06270442594813441,0.055124307578137355,0.1326471929297126,0.05171254449254015,1.8035390413053927,0.007207565598371828,0.06159737663777805,0.04303173012197119,0.017020911508222464,0.8730437413509272,0.022340665849044556,0.022948954781764987,0.04013461685876269,0.03512486472788,0.3786529634046818,0.03625921181439428,0.011847108212875173,0.04132359792603954,0.011746083531241772,0.560881289071747,0.023133267239898662,0.011569676860332306,0.0824071941411968,0.04091375106973877,-0.00874536116381572,-0.004766301962598271,0.007158898032549592,0.007373806852399499,-0.01624833021154287,-0.010564391714605777,-0.0005096315355955773,-0.0005212276890679649,-0.004257164392218791,-0.0025503118663582347,-0.014143641506216057,-0.005716958560563475,-0.0041261117661082385,-0.004363902836190244,0.004858032311209078,0.0046854678685373675,0.001471067618102088,-0.0052836650744615835,-0.013484737370612454,0.061385831590284816,-0.006449183025492757,-0.009528888001330527,-0.03377351626462354,-0.001255311387082609,0.01301740287859765,-0.002250681885613824,-0.0049585906089785765,0.03682689234509517,-0.004128993078609226,0.0065952537462314435,0.005046792249807375,-0.0021225770190430233,-0.03139110938144465,-0.0009322211560232464,-0.0014669602710467144,-0.006134671318935282,0.005129583103383986
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,7,2.8730597077529865,0.05854383,0,,Inf,Inf,0.16914076244945445,-21.56059757521472,0.8078423311526235,4.233693935607227,0.339379955253972,0.28427096284470643,-0.03887529966047776,0.1107836125109789,-0.5085086218745036,-1.5796972839363495,-0.4168193155817821,4.201832338773638,-0.7181924186312788,-0.03129094504294061,-0.03449588342111953,-0.1414815535461207,-0.849279229937844,0.2552950282393537,-0.1399632630442902,0.027174896496719114,-0.8619278152631165,-0.0003431215963782819,1.6367654607648974,1.8688667550397936e-5,4.930380657631324e-32,0.052367440247967134,0.042055144237874154,1.8094877378140346,0.0,3.1554436208840472e-30,0.0,7.888609052210118e-31,1.0575140453950902,0.028891811210929392,0.0010810923672560002,0.057928660721569096,3.1554436208840472e-30,0.23594524112729698,0.06701908548742115,0.037426798636373174,4.930380657631324e-32,0.01725046089307952,-5.478349392081193e-6,-2.4035605705952703e-31,-5.817849176004962e-31,-0.006890043834237758,-0.053426568917553624,0.0,0.0,0.0,0.0,3.821045009664276e-31,0.03662593624852107,0.0005107059350037104,-0.0012562452329614457,-5.522026336547083e-31,-4.930380657631324e-33,-0.003023266901963894,0.0064484551927468416,-5.423418723394457e-32,-1.6023737137301802e-31,5.25085540037736e-31,0.00018562506962843407,-3.7470892997998063e-31,2.8907439201886905e-5,0.0,-5.9164567891575885e-31,0.0,1.5777218104420236e-30,0.0,-2.908924588002481e-31,-0.007519121965523704,-0.006839027340375932,-1.8143800820083274e-30,0.02128739311322994,-3.0371144851008955e-30,-0.013521745941694547,-3.7963931063761194e-31,0.0028873758428259715
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,8,5.916207788757199,0.131775607,0,,8.708086534753305e28,8.708086534753305e28,0.04216382118283278,-21.651276964616343,0.8456295620062484,-0.025067723108187723,0.6526162356767975,-0.09194800480051413,0.5306146437223844,0.2327188678353509,-0.13655991609417684,0.16565636472511064,0.023910966916760756,0.5446121168897662,-0.5953737364707933,-0.006629988391068764,0.007360497855116055,0.08146829354676022,-0.4559946512172175,-0.4981951464938188,0.124914342560845,0.022201754612143798,-0.4035311006072524,0.06411043343214118,0.06318776981295655,0.03774596426690505,4.930380657631324e-32,0.01981428337637692,7.888609052210118e-31,0.7359604440374664,0.004981201520917839,0.08991484793809325,0.007979247750557012,0.0017545164670391931,0.49507173143710903,0.030064796702664282,0.02493476485306316,0.03419262748547517,3.1554436208840472e-30,0.6466217832563094,0.025166267536225036,0.0652036672322853,0.004288496509084485,0.02315124234825744,0.005615756577174181,-2.588449845256445e-32,-3.50057026691824e-31,1.400228106767296e-30,8.085824278515372e-31,-0.007144703492123395,-0.0025426501052711707,-0.005416089206094892,1.4018139734566889e-6,0.005767219676765239,-0.02618020069549022,-0.00011494175347134158,0.0002585396746669303,-1.7256332301709633e-31,-1.1438483125704673e-30,-0.032212156254407064,-0.004977346974978202,0.002600713961017124,0.00038090756118712416,-2.341930812374879e-32,0.0002372098899477493,-1.9721522630525295e-31,-0.019684310069024363,-3.254051234036674e-31,-0.015203481751297205,0.0006580908394777965,-0.0038011238065744873,0.0014964945272711667,-0.0010936896637716701,-0.006924978617728345,-0.005402972705523441,-7.099748146989106e-31,-0.012558914891115198,3.944304526105059e-32,0.02566262344694552,-0.0007064313931312487,-0.002807116268346327
